Order ID,Date,Status,Fulfilment,Sales Channel,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code
408-6008953-5250743,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,432,CHENNAI,TAMIL NADU,600011
408-3646595-2708305,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,511,CHENNAI,TAMIL NADU,600011
408-3646595-2708305,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,487,CHENNAI,TAMIL NADU,600011
407-9664425-3041921,24-04-2022,Cancelled,Amazon,Amazon.in,Trousers,XXL,Unshipped,1,INR,599,KOLKATA,WEST BENGAL,700026
171-0155007-9437137,24-04-2022,Delivered,Merchant,Amazon.in,Trousers,L,Shipped,1,INR,421,MUMBAI,MAHARASHTRA,400068
402-8593191-4260312,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,968,COIMBATORE,TAMIL NADU,641034
407-5561755-1181965,24-04-2022,Shipped,Amazon,Amazon.in,Wallet,Free,Shipped,1,INR,273,Varanai,UTTAR PRADESH,221002
407-9965950-5313937,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,319,"Danapur,patna,bihar",BIHAR,801503
405-5207725-9445935,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,1140,MUMBAI,MAHARASHTRA,400015
405-1370510-2722716,24-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XS,Shipped,1,INR,852,TANAKPUR,UTTARAKHAND,262309
406-0517911-4432318,24-04-2022,Returned,Merchant,Amazon.in,Trousers,3XL,Shipped,1,INR,540,DEHRADUN,UTTARAKHAND,248001
405-3401745-7967539,24-04-2022,Delivered,Merchant,Amazon.in,T-shirt,L,Shipped,1,INR,560,NEW DELHI,DELHI,110065
406-3891022-5904311,24-04-2022,Shipped,Amazon,Amazon.in,Blazzer,M,Shipped,1,INR,413,GURUGRAM,HARYANA,122003
406-9990443-5221130,24-04-2022,Delivered,Merchant,Amazon.in,Blazzer,XXL,Shipped,1,INR,690,KOLKATA,WEST BENGAL,700010
406-9625324-8901162,24-04-2022,Shipped,Amazon,Amazon.in,Blazzer,XXL,Shipped,1,INR,791,BENGALURU,KARNATAKA,560017
404-4397559-6262702,24-04-2022,Cancelled,Merchant,Amazon.in,Shirt,XL,On the Way,0,INR,452.38,CHENNAI,TAMIL NADU,600028
404-4397559-6262702,24-04-2022,Cancelled,Merchant,Amazon.in,Shirt,XL,On the Way,0,INR,475.24,CHENNAI,TAMIL NADU,600028
404-2040621-9135527,24-04-2022,Cancelled,Amazon,Amazon.in,Shirt,XL,Cancelled,0,,,CHENNAI,TAMIL NADU,600028
404-4539937-4501967,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,376,HYDERABAD,TELANGANA,500018
402-7634104-3008331,24-04-2022,Shipped,Amazon,Amazon.in,Wallet,Free,Shipped,1,INR,419,VELLORE,TAMIL NADU,632014
402-8101911-1119519,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,L,Shipped,1,INR,929,PUNE,MAHARASHTRA,411038
407-2412474-8593924,24-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XL,Shipped,1,INR,1186,MUMBAI,MAHARASHTRA,400028
408-3511177-5469115,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,399,KOCHI,KERALA,682005
403-9490003-7078743,24-04-2022,Shipped,Amazon,Amazon.in,Trousers,S,Shipped,1,INR,487,JALANDHAR,PUNJAB,144001
406-1175874-1961958,24-04-2022,Cancelled,Merchant,Amazon.in,Shirt,3XL,On the Way,0,INR,380,MUMBAI,MAHARASHTRA,400042
171-9029483-7671566,24-04-2022,Shipped,Amazon,Amazon.in,Blazzer,L,Shipped,1,INR,413,HYDERABAD,TELANGANA,500014
406-5330399-5903555,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,3XL,Shipped,1,INR,399,MUMBAI,MAHARASHTRA,400042
408-7975976-7192357,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,888,HYDERABAD,TELANGANA,500049
408-5785140-5712362,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,1523,NEW DELHI,DELHI,110085
407-4401150-1996308,24-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XL,Shipped,1,INR,1399,ALIGARH,UTTAR PRADESH,202001
406-3429297-6053934,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,1112,Bangalore,KARNATAKA,560035
408-3159662-9082726,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,353,PALAKKAD,KERALA,678001
405-3528600-0067537,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,788,Navi Mumbai,MAHARASHTRA,410206
408-7140493-7665926,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,3XL,Shipped,1,INR,534,NEW TOWN,WEST BENGAL,700135
406-5766093-1825944,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,XXL,Shipped,1,INR,280,"Sulur taluk, coimbatore",TAMIL NADU,641658
403-3515758-0178761,24-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XS,Shipped,1,INR,654,Mumbai,MAHARASHTRA,400088
171-3525075-1503550,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,685,Nizamabad,TELANGANA,503001
403-7757531-1802759,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,XL,Shipped,1,INR,399,IROOPARA,KERALA,695584
403-4914679-5533129,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,788,BENGALURU,KARNATAKA,560043
404-0077251-5686746,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,666,BENGALURU,KARNATAKA,560083
407-8719313-0621957,24-04-2022,Delivered,Merchant,Amazon.in,T-shirt,S,Shipped,1,INR,736,surat,Gujarat,395007
407-4495572-7576311,24-04-2022,Cancelled,Merchant,Amazon.in,T-shirt,M,On the Way,0,INR,722.86,MUMBAI,MAHARASHTRA,400001
406-6927064-0305930,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,S,Shipped,1,INR,319,KOZHIKODE,KERALA,673016
406-7098386-4074739,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,3XL,Shipped,1,INR,517,CHENNAI,TAMIL NADU,600082
404-1845026-9285912,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,L,Shipped,1,INR,487,CALICUT,KERALA,673028
404-0789575-5177936,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,1299,MORADABAD,UTTAR PRADESH,244001
406-7344384-0177158,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,M,Shipped,1,INR,458,Nasik,MAHARASHTRA,422401
171-7547401-3555536,24-04-2022,Cancelled,Merchant,Amazon.in,Shirt,L,On the Way,0,INR,336.19,Gannavaram,ANDHRA PRADESH,521102
171-7547401-3555536,24-04-2022,Cancelled,Merchant,Amazon.in,Shirt,L,On the Way,0,INR,325.71,Gannavaram,ANDHRA PRADESH,521102
403-8271855-9123568,24-04-2022,Delivered,Merchant,Amazon.in,Blazzer,M,Shipped,1,INR,744,PIMPRI CHINCHWAD,MAHARASHTRA,411027
408-5866950-8012351,24-04-2022,Delivered,Merchant,Amazon.in,T-shirt,3XL,Shipped,1,INR,1115,NEW DELHI,DELHI,110092
404-4323187-6661913,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,S,Shipped,1,INR,329,BENGALURU,KARNATAKA,560085
404-4323187-6661913,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,XS,Shipped,1,INR,459,BENGALURU,KARNATAKA,560085
408-9000073-4567556,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,442,HYDERABAD,TELANGANA,500062
408-8319510-8201118,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,XL,Shipped,1,INR,399,PIMPRI,MAHARASHTRA,411018
408-6011126-2072369,24-04-2022,Cancelled,Merchant,Amazon.in,Shirt,M,On the Way,0,INR,437.14,KOLKATA,WEST BENGAL,700153
408-9528799-6899529,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,XL,Shipped,1,INR,517,Chennai,TAMIL NADU,600017
404-1895918-6317118,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,1112,KOLKATA,WEST BENGAL,700065
406-6696484-2722735,24-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XL,Shipped,1,INR,916,Greter Noida,UTTAR PRADESH,201310
171-8895369-3601933,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,399,HYDERABAD,TELANGANA,500089
171-4698324-1405901,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,L,Shipped,1,INR,399,HYDERABAD,TELANGANA,500089
405-3595908-5123501,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,788,Belda,WEST BENGAL,721424
403-2737521-6353908,24-04-2022,Returned,Merchant,Amazon.in,Shirt,3XL,Shipped,1,INR,353,Sikandra rao,UTTAR PRADESH,204214
407-7233247-9837166,24-04-2022,Returned,Merchant,Amazon.in,Shirt,XL,Shipped,1,INR,495,MALAPPURAM,KERALA,679338
407-7233247-9837166,24-04-2022,Returned,Merchant,Amazon.in,Shirt,XL,Shipped,1,INR,487,MALAPPURAM,KERALA,679338
404-4689092-6388324,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,399,CALICUT,KERALA,673028
407-2037625-0495509,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,XS,Shipped,1,INR,280,Mumbai,MAHARASHTRA,400037
408-3994648-2657103,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,696,GURUGRAM,HARYANA,122002
403-5415903-4758729,24-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,L,Cancelled,0,,,KURUKSHETRA,HARYANA,136118
408-0215075-8173107,24-04-2022,Delivered,Merchant,Amazon.in,Blazzer,XL,Shipped,1,INR,744,JALANDHAR,PUNJAB,144001
407-5348705-3134767,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,M,Shipped,1,INR,376,BARBIL,ODISHA,758035
171-6555379-2108340,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,653,VISAKHAPATNAM,ANDHRA PRADESH,530032
171-5532925-0396335,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,M,Shipped,1,INR,399,RAICHUR,KARNATAKA,584101
407-5612179-0328340,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,XS,Shipped,1,INR,329,Mumbai,MAHARASHTRA,400037
405-9048687-7107566,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,XL,Shipped,1,INR,487,Chandrapur,MAHARASHTRA,442403
406-3899329-1201102,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,XS,Shipped,1,INR,329,AKOLA,MAHARASHTRA,444001
404-8938002-2646765,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,759,MUMBAI,MAHARASHTRA,400081
171-5977664-9739536,24-04-2022,Delivered,Merchant,Amazon.in,T-shirt,S,Shipped,1,INR,847,GHAZIABAD,UTTAR PRADESH,201001
405-6373221-5786759,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,3XL,Shipped,1,INR,856,MUMBAI,MAHARASHTRA,400042
171-1675634-2128325,24-04-2022,Returned,Merchant,Amazon.in,T-shirt,L,Shipped,1,INR,1204,CHENNAI,TAMIL NADU,600114
408-1077692-9310719,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,XS,Shipped,1,INR,362,SRIKAKULAM,ANDHRA PRADESH,532001
403-7945668-9252336,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,1140,Gautam Buddh Nagar,UTTAR PRADESH,201308
407-7150919-4612338,24-04-2022,Delivered,Merchant,Amazon.in,T-shirt,L,Shipped,1,INR,631,NEW DELHI,DELHI,110032
405-5363601-7001122,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,788,GHAZIABAD,UTTAR PRADESH,201016
402-4714743-6075528,24-04-2022,Returned,Merchant,Amazon.in,Blazzer,XS,Shipped,1,INR,725,TEZPUR,ASSAM,784001
404-4930224-4118702,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,368,HOSUR,TAMIL NADU,635126
403-7529274-1841955,24-04-2022,Delivered,Merchant,Amazon.in,Blazzer,M,Shipped,1,INR,859,HYDERABAD,TELANGANA,502319
404-4085125-4253158,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,3XL,Shipped,1,INR,635,jagat puri,Delhi,110093
406-0360053-0157924,24-04-2022,Delivered,Merchant,Amazon.in,Blazzer,XS,Shipped,1,INR,744,KATHUA,JAMMU & KASHMIR,184101
406-0036025-7313148,24-04-2022,Shipped,Amazon,Amazon.in,Trousers,L,Shipped,1,INR,487,BENGALURU,KARNATAKA,560066
406-8309596-2073900,24-04-2022,Returned,Merchant,Amazon.in,Perfume,Free,Shipped,1,INR,845,HYDERABAD,TELANGANA,500053
404-0445052-2567537,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,788,MUMBAI,MAHARASHTRA,400043
408-3914014-6451528,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,286,bangalore,KARNATAKA,560056
406-4320730-2734701,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,XL,Shipped,1,INR,295,PATIALA,PUNJAB,147001
408-8038330-9307557,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,399,MUMBAI,MAHARASHTRA,400072
406-0320130-5921936,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,XL,Shipped,2,INR,884,chennai,TAMIL NADU,600026
408-8980641-8695551,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,3XL,Shipped,1,INR,357,KUMBAKONAM,TAMIL NADU,612302
402-4251044-7989141,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,636,PUNE,MAHARASHTRA,411038
408-3313159-8725916,24-04-2022,Cancelled,Merchant,Amazon.in,T-shirt,S,On the Way,0,,,WARANGAL,TELANGANA,506001
408-3328289-1901137,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,3XL,Shipped,1,INR,459,CUNCOLIM,GOA,403703
404-6450516-3133938,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,S,Shipped,1,INR,1388,BENGALURU,KARNATAKA,560102
404-6159948-8858725,24-04-2022,Shipped,Amazon,Amazon.in,Trousers,XS,Shipped,1,INR,387,Pune,MAHARASHTRA,411009
407-5915325-3382729,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,1338,PATNA,BIHAR,801505
403-9257305-8153145,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,801,Bangalore,KARNATAKA,560067
402-0017876-1554702,24-04-2022,Delivered,Merchant,Amazon.in,Blazzer,M,Shipped,1,INR,744,SURAT,Gujarat,395006
405-7025552-6291514,24-04-2022,Returned,Merchant,Amazon.in,T-shirt,3XL,Shipped,1,INR,696,Chikamagulur district,KARNATAKA,580001
404-4097422-2599541,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,852,GHAZIABAD,UTTAR PRADESH,201014
405-8581453-7348304,24-04-2022,Delivered,Merchant,Amazon.in,Trousers,XXL,Shipped,1,INR,399,jaipur,rajasthan,302017
171-7043180-5976316,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,888,"Andheri East, Mumbai",MAHARASHTRA,400059
402-3096098-4278734,24-04-2022,Delivered,Merchant,Amazon.in,T-shirt,M,Shipped,1,INR,597,MAUNATH BHANJAN,UTTAR PRADESH,233226
408-5241505-1155563,24-04-2022,Shipped,Amazon,Amazon.in,Wallet,Free,Shipped,1,INR,249,VISAKHAPATNAM,ANDHRA PRADESH,530040
405-4260411-8945167,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,788,HYDERABAD,TELANGANA,500032
404-7914074-8186747,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,1438,BENGALURU,KARNATAKA,560062
408-5963486-8052363,24-04-2022,Cancelled,Amazon,Amazon.in,Shirt,M,Unshipped,1,INR,329,BENGALURU,KARNATAKA,560099
405-5062677-3119528,24-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,XL,Cancelled,0,,,HYDERABAD,TELANGANA,500032
405-2820708-0761908,24-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,XL,Cancelled,0,,,BENGALURU,KARNATAKA,560073
171-2889323-7163543,24-04-2022,Delivered,Merchant,Amazon.in,Blazzer,XL,Shipped,1,INR,744,MUMBAI,MAHARASHTRA,400027
406-6207796-0501901,24-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,XL,Unshipped,1,INR,635,NEW DELHI,DELHI,110065
404-6651222-7468355,24-04-2022,Delivered,Merchant,Amazon.in,Trousers,XXL,Shipped,1,INR,540,NADIAD,Gujarat,387001
406-3411078-0317132,24-04-2022,Cancelled,Amazon,Amazon.in,Shirt,M,Cancelled,0,,,MANGALURU,KARNATAKA,575016
406-0941137-9709130,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,XL,Shipped,1,INR,487,THANE,MAHARASHTRA,400608
171-1540683-6411553,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,XL,Shipped,1,INR,363,HYDERABAD,TELANGANA,500013
407-9263008-3805108,24-04-2022,Cancelled,Merchant,Amazon.in,T-shirt,3XL,On the Way,0,INR,536.19,GOKAK,KARNATAKA,591307
407-9263008-3805108,24-04-2022,Cancelled,Merchant,Amazon.in,T-shirt,3XL,On the Way,0,INR,472.38,GOKAK,KARNATAKA,591307
402-0226983-6690759,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,M,Shipped,1,INR,352,CHANDIGARH,CHANDIGARH,160016
405-8887199-5928306,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,788,AMBALA,HARYANA,134003
403-4134604-6612350,24-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XXL,Shipped,1,INR,881,IMPHAL,MANIPUR,795005
403-4134604-6612350,24-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XXL,Shipped,1,INR,1033,IMPHAL,MANIPUR,795005
403-3011546-6508308,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,1149,IMPHAL,MANIPUR,795005
403-3011546-6508308,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,969,IMPHAL,MANIPUR,795005
403-5589055-9904314,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,788,AMRITSAR,PUNJAB,143001
404-3808755-5713122,24-04-2022,Shipped,Amazon,Amazon.in,Trousers,XL,Shipped,1,INR,487,HYDERABAD,TELANGANA,502032
402-6589738-9769961,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,685,BENGALURU,KARNATAKA,560100
408-6535711-2934766,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,442,GREATER NOIDA,UTTAR PRADESH,201308
171-5009095-1161918,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,S,Shipped,1,INR,788,PUNE,MAHARASHTRA,411046
171-5644077-5282765,24-04-2022,Shipped,Amazon,Amazon.in,Trousers,L,Shipped,1,INR,469,LUCKNOW,UTTAR PRADESH,226007
402-5229488-2615559,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,M,Shipped,1,INR,458,KOLHAPUR,MAHARASHTRA,416008
404-9996744-7713102,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,3XL,Shipped,1,INR,432,MUMBAI,MAHARASHTRA,400093
403-6198475-5413142,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,S,Shipped,1,INR,459,DIBRUGARH,ASSAM,786001
408-2107409-1556369,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,1112,NOIDA,UTTAR PRADESH,201304
406-5952187-5981135,24-04-2022,Delivered,Merchant,Amazon.in,Blazzer,L,Shipped,1,INR,744,BHAVNAGAR,Gujarat,364001
403-2288473-8968313,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,352,RAMPACHODAVARAM,ANDHRA PRADESH,533288
406-8316914-1218701,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,M,Shipped,1,INR,476,TITAGARH,WEST BENGAL,700119
404-7534578-6558736,24-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,M,Unshipped,1,INR,563,NAGPUR,MAHARASHTRA,440013
408-6395051-3395506,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,3XL,Shipped,1,INR,432,HYDERABAD,TELANGANA,500074
408-6395051-3395506,24-04-2022,Delivered,Merchant,Amazon.in,T-shirt,3XL,Shipped,1,INR,478,HYDERABAD,TELANGANA,500074
408-6389374-9727549,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,406,HYDERABAD,TELANGANA,500074
408-6389374-9727549,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,499,HYDERABAD,TELANGANA,500074
405-3476511-3680313,24-04-2022,Delivered,Merchant,Amazon.in,T-shirt,L,Shipped,1,INR,631,PANIPAT,HARYANA,132103
408-0118328-0565167,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,3XL,Shipped,1,INR,399,Ranchi,JHARKHAND,834001
171-7510975-9050713,24-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,XS,Cancelled,0,,,DEHRADUN,UTTARAKHAND,248007
402-7164581-2222707,24-04-2022,Shipped,Amazon,Amazon.in,Trousers,XL,Shipped,1,INR,387,FARIDABAD,HARYANA,121003
407-9885109-3949156,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,3XL,Shipped,1,INR,653,THIRUVANANTHAPURAM,KERALA,695043
405-3076946-4118759,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,XL,Shipped,1,INR,499,NAVI MUMBAI,MAHARASHTRA,410206
405-3076946-4118759,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,XL,Shipped,1,INR,499,NAVI MUMBAI,MAHARASHTRA,410206
403-2178541-3683517,24-04-2022,Delivered,Merchant,Amazon.in,Blazzer,M,Shipped,1,INR,744,THANE,MAHARASHTRA,400607
406-5504122-2030731,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,1133,AHMEDABAD,Gujarat,380054
171-2391259-9813103,24-04-2022,Cancelled,Amazon,Amazon.in,Shirt,L,Unshipped,1,INR,435,BENGALURU,KARNATAKA,560019
171-7934626-3845129,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,376,SATTENAPALLE,ANDHRA PRADESH,522403
403-4576299-8120336,24-04-2022,Delivered,Merchant,Amazon.in,T-shirt,M,Shipped,1,INR,654,New Delhi,Delhi,110030
403-2817219-4130710,24-04-2022,Cancelled,Merchant,Amazon.in,T-shirt,M,On the Way,0,INR,472.38,MHOW,MADHYA PRADESH,453441
403-0763064-0885938,24-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XXL,Shipped,1,INR,968,AMBALA,HARYANA,133006
402-8999073-8053924,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,S,Shipped,1,INR,549,pune,MAHARASHTRA,411038
403-1609571-2276330,24-04-2022,Shipped,Amazon,Amazon.in,Blazzer,M,Shipped,1,INR,721,ONGOLE,ANDHRA PRADESH,523001
406-9059127-0535532,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,788,AGRA,UTTAR PRADESH,282005
403-0366777-4735529,24-04-2022,Returned,Merchant,Amazon.in,T-shirt,XL,Shipped,1,INR,525,GURUGRAM,HARYANA,122004
405-7985699-3299568,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,XL,Shipped,1,INR,399,INDORE,MADHYA PRADESH,452001
408-9069444-2819514,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,XS,Shipped,1,INR,399,Baran,Rajasthan,325205
171-8797658-4354754,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,S,Shipped,1,INR,597,MUMBAI,MAHARASHTRA,400093
404-4158763-2829937,24-04-2022,Shipped,Amazon,Amazon.in,Blazzer,M,Shipped,1,INR,807,THIRUVANANTHAPURAM,KERALA,695029
407-1863001-3702703,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,1299,CHILAKALURIPET,ANDHRA PRADESH,522616
404-4694328-6985132,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,563,JAIPUR,RAJASTHAN,302020
403-4005575-9433143,24-04-2022,Shipped,Amazon,Amazon.in,Trousers,S,Shipped,1,INR,399,GURUGRAM,HARYANA,122001
406-8471641-1150740,24-04-2022,Delivered,Merchant,Amazon.in,T-shirt,3XL,Shipped,1,INR,1126,KANPUR,UTTAR PRADESH,208002
408-0072228-8820376,24-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XXL,Shipped,1,INR,0,NEW DELHI,DELHI,110096
403-7104451-7037102,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,L,Shipped,1,INR,568,SALEM,TAMIL NADU,636003
406-4483338-5029921,24-04-2022,Delivered,Merchant,Amazon.in,T-shirt,S,Shipped,1,INR,835,MUMBAI,MAHARASHTRA,400049
403-8657812-1351509,24-04-2022,Cancelled,Amazon,Amazon.in,Blazzer,M,Cancelled,0,,,ONGOLE,ANDHRA PRADESH,523001
405-7327583-7341169,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,3XL,Shipped,1,INR,635,BENGALURU,KARNATAKA,561203
407-7154329-4568320,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,XL,Shipped,1,INR,459,NAVI MUMBAI,MAHARASHTRA,400703
403-8006180-3142729,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,3XL,Shipped,1,INR,549,CUTTACK,ODISHA,753012
406-8803748-7037937,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,549,KADIRI,ANDHRA PRADESH,515591
402-6085551-0285934,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,329,SURAT,Gujarat,395009
402-3305724-7572313,24-04-2022,Delivered,Merchant,Amazon.in,Shirt,XL,Shipped,1,INR,399,SURAT,Gujarat,395009
405-3278575-2114702,24-04-2022,Cancelled,Merchant,Amazon.in,T-shirt,S,On the Way,0,INR,540,Secunderabad,TELANGANA,500015
405-3580559-0501100,24-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,995,BHILWARA,RAJASTHAN,311001
405-0236757-1476340,24-04-2022,Delivered,Merchant,Amazon.in,T-shirt,M,Shipped,1,INR,916,BHILWARA,RAJASTHAN,311001
403-9610176-4975548,24-04-2022,Delivered,Merchant,Amazon.in,Blazzer,L,Shipped,1,INR,791,BENGALURU,KARNATAKA,560037
407-4620276-3106750,24-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,286,ALWAR,RAJASTHAN,301001
405-5414341-3082758,24-04-2022,Shipped,Amazon,Amazon.in,Trousers,S,Shipped,1,INR,519,MUMBAI,MAHARASHTRA,400060
